559 1575470184 0,190261 0,400000 0,187992 0,192529 0,014482
565 1575470184 0,047244 0,400000 0,047106 0,047383 0,000893
562 1575470184 0,341383 0,400000 0,319995 0,362771 0,046800
574 1575470184 2,365685 0,200000 2,365685 2,365685 1,119293
544 1575470184 4,392987 0,200000 4,392987 4,392987 3,859667
553 1575470184 0,196135 0,400000 0,193536 0,198733 0,015390
556 1575470184 0,383057 0,400000 0,198812 0,567301 0,072271
571 1575470184 0,048001 0,400000 0,047784 0,048218 0,000922
586 1575470185 1,908710 0,200000 1,908710 1,908710 0,728635
589 1575470185 0,893930 0,200000 0,893930 0,893930 0,159822
565 1575470185 0,051262 0,200000 0,051262 0,051262 0,000526
574 1575470185 2,047084 0,200000 2,047084 2,047084 0,838111
544 1575470185 4,451321 0,200000 4,451321 4,451321 3,962852
568 1575470185 3,450955 0,200000 3,450955 3,450955 2,381818
592 1575470185 1,907475 0,200000 1,907475 1,907475 0,727692
586 1575470186 1,908710 0,200000 1,908710 1,908710 0,728635
589 1575470186 0,893930 0,200000 0,893930 0,893930 0,159822
565 1575470186 0,051262 0,200000 0,051262 0,051262 0,000526
574 1575470186 2,047084 0,200000 2,047084 2,047084 0,838111
544 1575470186 4,451321 0,200000 4,451321 4,451321 3,962852
568 1575470186 3,450955 0,200000 3,450955 3,450955 2,381818
592 1575470186 1,907475 0,200000 1,907475 1,907475 0,727692
586 1575470187 1,908710 0,200000 1,908710 1,908710 0,728635
589 1575470187 0,893930 0,200000 0,893930 0,893930 0,159822
565 1575470187 0,051262 0,200000 0,051262 0,051262 0,000526
574 1575470187 2,047084 0,200000 2,047084 2,047084 0,838111
544 1575470187 4,451321 0,200000 4,451321 4,451321 3,962852
568 1575470187 3,450955 0,200000 3,450955 3,450955 2,381818
592 1575470187 1,907475 0,200000 1,907475 1,907475 0,727692
586 1575470188 1,908710 0,200000 1,908710 1,908710 0,728635
589 1575470188 0,893930 0,200000 0,893930 0,893930 0,159822
565 1575470188 0,051262 0,200000 0,051262 0,051262 0,000526
574 1575470188 2,047084 0,200000 2,047084 2,047084 0,838111
544 1575470188 4,451321 0,200000 4,451321 4,451321 3,962852
568 1575470188 3,450955 0,200000 3,450955 3,450955 2,381818
592 1575470188 1,907475 0,200000 1,907475 1,907475 0,727692
586 1575470189 1,908710 0,200000 1,908710 1,908710 0,728635
589 1575470189 0,893930 0,200000 0,893930 0,893930 0,159822
565 1575470189 0,051262 0,200000 0,051262 0,051262 0,000526
574 1575470189 2,047084 0,200000 2,047084 2,047084 0,838111
544 1575470189 4,451321 0,200000 4,451321 4,451321 3,962852
568 1575470189 3,450955 0,200000 3,450955 3,450955 2,381818
592 1575470189 1,907475 0,200000 1,907475 1,907475 0,727692
586 1575470190 1,649482 0,200000 1,649482 1,649482 0,544158
589 1575470190 0,721402 0,200000 0,721402 0,721402 0,104084
595 1575470190 5,709425 0,200000 5,709425 5,709425 6,519506
559 1575470190 0,191696 0,400000 0,189182 0,194210 0,014701
565 1575470190 0,048122 0,200000 0,048122 0,048122 0,000463
562 1575470190 0,358692 0,400000 0,320066 0,397318 0,052061
574 1575470190 2,396431 0,400000 2,360973 2,431890 2,297656
553 1575470190 0,222742 0,400000 0,193343 0,252141 0,020191
556 1575470190 0,524908 0,400000 0,492017 0,557799 0,110644
571 1575470190 0,047982 0,400000 0,047560 0,048404 0,000921
586 1575470191 1,649482 0,200000 1,649482 1,649482 0,544158
589 1575470191 0,721402 0,200000 0,721402 0,721402 0,104084
595 1575470191 5,709425 0,200000 5,709425 5,709425 6,519506
559 1575470191 0,191696 0,400000 0,189182 0,194210 0,014701
565 1575470191 0,048122 0,200000 0,048122 0,048122 0,000463
562 1575470191 0,358692 0,400000 0,320066 0,397318 0,052061
574 1575470191 2,396431 0,400000 2,360973 2,431890 2,297656
553 1575470191 0,222742 0,400000 0,193343 0,252141 0,020191
556 1575470191 0,524908 0,400000 0,492017 0,557799 0,110644
571 1575470191 0,047982 0,400000 0,047560 0,048404 0,000921
586 1575470192 1,649482 0,200000 1,649482 1,649482 0,544158
589 1575470192 0,721402 0,200000 0,721402 0,721402 0,104084
595 1575470192 5,709425 0,200000 5,709425 5,709425 6,519506
559 1575470192 0,191696 0,400000 0,189182 0,194210 0,014701
565 1575470192 0,048122 0,200000 0,048122 0,048122 0,000463
562 1575470192 0,358692 0,400000 0,320066 0,397318 0,052061
574 1575470192 2,396431 0,400000 2,360973 2,431890 2,297656
553 1575470192 0,222742 0,400000 0,193343 0,252141 0,020191
556 1575470192 0,524908 0,400000 0,492017 0,557799 0,110644
571 1575470192 0,047982 0,400000 0,047560 0,048404 0,000921
586 1575470193 1,649482 0,200000 1,649482 1,649482 0,544158
589 1575470193 0,721402 0,200000 0,721402 0,721402 0,104084
595 1575470193 5,709425 0,200000 5,709425 5,709425 6,519506
559 1575470193 0,191696 0,400000 0,189182 0,194210 0,014701
565 1575470193 0,048122 0,200000 0,048122 0,048122 0,000463
562 1575470193 0,358692 0,400000 0,320066 0,397318 0,052061
574 1575470193 2,396431 0,400000 2,360973 2,431890 2,297656
553 1575470193 0,222742 0,400000 0,193343 0,252141 0,020191
556 1575470193 0,524908 0,400000 0,492017 0,557799 0,110644
571 1575470193 0,047982 0,400000 0,047560 0,048404 0,000921
586 1575470194 1,649482 0,200000 1,649482 1,649482 0,544158
589 1575470194 0,721402 0,200000 0,721402 0,721402 0,104084
595 1575470194 5,709425 0,200000 5,709425 5,709425 6,519506
559 1575470194 0,191696 0,400000 0,189182 0,194210 0,014701
565 1575470194 0,048122 0,200000 0,048122 0,048122 0,000463
562 1575470194 0,358692 0,400000 0,320066 0,397318 0,052061
574 1575470194 2,396431 0,400000 2,360973 2,431890 2,297656
553 1575470194 0,222742 0,400000 0,193343 0,252141 0,020191
556 1575470194 0,524908 0,400000 0,492017 0,557799 0,110644
571 1575470194 0,047982 0,400000 0,047560 0,048404 0,000921
586 1575470195 2,790401 0,200000 2,790401 2,790401 1,557268
589 1575470195 1,037121 0,400000 0,821952 1,252290 0,448767
595 1575470195 5,412741 0,200000 5,412741 5,412741 5,859553
568 1575470195 3,878151 0,200000 3,878151 3,878151 3,008011
592 1575470195 2,042274 0,200000 2,042274 2,042274 0,834177
586 1575470196 2,790401 0,200000 2,790401 2,790401 1,557268
589 1575470196 1,037121 0,400000 0,821952 1,252290 0,448767
595 1575470196 5,412741 0,200000 5,412741 5,412741 5,859553
568 1575470196 3,878151 0,200000 3,878151 3,878151 3,008011
592 1575470196 2,042274 0,200000 2,042274 2,042274 0,834177
586 1575470197 2,790401 0,200000 2,790401 2,790401 1,557268
589 1575470197 1,037121 0,400000 0,821952 1,252290 0,448767
595 1575470197 5,412741 0,200000 5,412741 5,412741 5,859553
568 1575470197 3,878151 0,200000 3,878151 3,878151 3,008011
592 1575470197 2,042274 0,200000 2,042274 2,042274 0,834177
586 1575470198 2,790401 0,200000 2,790401 2,790401 1,557268
589 1575470198 1,037121 0,400000 0,821952 1,252290 0,448767
595 1575470198 5,412741 0,200000 5,412741 5,412741 5,859553
568 1575470198 3,878151 0,200000 3,878151 3,878151 3,008011
592 1575470198 2,042274 0,200000 2,042274 2,042274 0,834177
586 1575470199 2,790401 0,200000 2,790401 2,790401 1,557268
589 1575470199 1,037121 0,400000 0,821952 1,252290 0,448767
595 1575470199 5,412741 0,200000 5,412741 5,412741 5,859553
568 1575470199 3,878151 0,200000 3,878151 3,878151 3,008011
592 1575470199 2,042274 0,200000 2,042274 2,042274 0,834177
586 1575470200 2,318995 0,400000 1,984890 2,653101 2,195747
598 1575470200 0,965758 0,200000 0,965758 0,965758 0,186538
589 1575470200 0,798668 0,200000 0,798668 0,798668 0,127574
595 1575470200 6,785978 0,400000 6,741014 6,830942 18,420610
559 1575470200 0,120685 0,400000 0,108738 0,132633 0,005883
565 1575470200 0,014647 0,400000 0,006901 0,022392 0,000110
562 1575470200 0,409093 0,400000 0,322658 0,495528 0,069931
574 1575470200 2,341392 0,400000 2,305336 2,377448 2,193366
544 1575470200 4,878450 0,200000 4,878450 4,878450 4,759855
592 1575470200 2,026873 0,400000 1,835435 2,218312 1,657946
553 1575470200 0,138914 0,400000 0,079959 0,197869 0,009109
556 1575470200 0,608935 0,400000 0,597718 0,620153 0,148371
571 1575470200 0,048419 0,400000 0,048408 0,048430 0,000938
586 1575470201 2,318995 0,400000 1,984890 2,653101 2,195747
598 1575470201 0,965758 0,200000 0,965758 0,965758 0,186538
589 1575470201 0,798668 0,200000 0,798668 0,798668 0,127574
595 1575470201 6,785978 0,400000 6,741014 6,830942 18,420610
559 1575470201 0,120685 0,400000 0,108738 0,132633 0,005883
565 1575470201 0,014647 0,400000 0,006901 0,022392 0,000110
562 1575470201 0,409093 0,400000 0,322658 0,495528 0,069931
574 1575470201 2,341392 0,400000 2,305336 2,377448 2,193366
544 1575470201 4,878450 0,200000 4,878450 4,878450 4,759855
592 1575470201 2,026873 0,400000 1,835435 2,218312 1,657946
553 1575470201 0,138914 0,400000 0,079959 0,197869 0,009109
556 1575470201 0,608935 0,400000 0,597718 0,620153 0,148371
571 1575470201 0,048419 0,400000 0,048408 0,048430 0,000938
586 1575470202 2,318995 0,400000 1,984890 2,653101 2,195747
598 1575470202 0,965758 0,200000 0,965758 0,965758 0,186538
589 1575470202 0,798668 0,200000 0,798668 0,798668 0,127574
595 1575470202 6,785978 0,400000 6,741014 6,830942 18,420610
559 1575470202 0,120685 0,400000 0,108738 0,132633 0,005883
565 1575470202 0,014647 0,400000 0,006901 0,022392 0,000110
562 1575470202 0,409093 0,400000 0,322658 0,495528 0,069931
574 1575470202 2,341392 0,400000 2,305336 2,377448 2,193366
544 1575470202 4,878450 0,200000 4,878450 4,878450 4,759855
592 1575470202 2,026873 0,400000 1,835435 2,218312 1,657946
553 1575470202 0,138914 0,400000 0,079959 0,197869 0,009109
556 1575470202 0,608935 0,400000 0,597718 0,620153 0,148371
571 1575470202 0,048419 0,400000 0,048408 0,048430 0,000938
586 1575470203 2,318995 0,400000 1,984890 2,653101 2,195747
598 1575470203 0,965758 0,200000 0,965758 0,965758 0,186538
589 1575470203 0,798668 0,200000 0,798668 0,798668 0,127574
595 1575470203 6,785978 0,400000 6,741014 6,830942 18,420610
559 1575470203 0,120685 0,400000 0,108738 0,132633 0,005883
565 1575470203 0,014647 0,400000 0,006901 0,022392 0,000110
562 1575470203 0,409093 0,400000 0,322658 0,495528 0,069931
574 1575470203 2,341392 0,400000 2,305336 2,377448 2,193366
544 1575470203 4,878450 0,200000 4,878450 4,878450 4,759855
592 1575470203 2,026873 0,400000 1,835435 2,218312 1,657946
553 1575470203 0,138914 0,400000 0,079959 0,197869 0,009109
556 1575470203 0,608935 0,400000 0,597718 0,620153 0,148371
571 1575470203 0,048419 0,400000 0,048408 0,048430 0,000938
586 1575470204 2,318995 0,400000 1,984890 2,653101 2,195747
598 1575470204 0,965758 0,200000 0,965758 0,965758 0,186538
589 1575470204 0,798668 0,200000 0,798668 0,798668 0,127574
595 1575470204 6,785978 0,400000 6,741014 6,830942 18,420610
559 1575470204 0,120685 0,400000 0,108738 0,132633 0,005883
565 1575470204 0,014647 0,400000 0,006901 0,022392 0,000110
562 1575470204 0,409093 0,400000 0,322658 0,495528 0,069931
574 1575470204 2,341392 0,400000 2,305336 2,377448 2,193366
544 1575470204 4,878450 0,200000 4,878450 4,878450 4,759855
592 1575470204 2,026873 0,400000 1,835435 2,218312 1,657946
553 1575470204 0,138914 0,400000 0,079959 0,197869 0,009109
556 1575470204 0,608935 0,400000 0,597718 0,620153 0,148371
571 1575470204 0,048419 0,400000 0,048408 0,048430 0,000938
586 1575470205 2,996077 0,200000 2,996077 2,996077 1,795296
601 1575470205 2,513385 0,200000 2,513385 2,513385 1,263421
589 1575470205 1,285387 0,400000 1,205634 1,365139 0,663432
595 1575470205 6,016598 0,200000 6,016598 6,016598 7,239890
604 1575470205 2,934910 0,200000 2,934910 2,934910 1,722739
568 1575470205 3,851490 0,200000 3,851490 3,851490 2,966795
592 1575470205 2,232085 0,200000 2,232085 2,232085 0,996441
586 1575470206 2,996077 0,200000 2,996077 2,996077 1,795296
601 1575470206 2,513385 0,200000 2,513385 2,513385 1,263421
589 1575470206 1,285387 0,400000 1,205634 1,365139 0,663432
595 1575470206 6,016598 0,200000 6,016598 6,016598 7,239890
604 1575470206 2,934910 0,200000 2,934910 2,934910 1,722739
568 1575470206 3,851490 0,200000 3,851490 3,851490 2,966795
592 1575470206 2,232085 0,200000 2,232085 2,232085 0,996441
586 1575470207 2,996077 0,200000 2,996077 2,996077 1,795296
601 1575470207 2,513385 0,200000 2,513385 2,513385 1,263421
589 1575470207 1,285387 0,400000 1,205634 1,365139 0,663432
595 1575470207 6,016598 0,200000 6,016598 6,016598 7,239890
604 1575470207 2,934910 0,200000 2,934910 2,934910 1,722739
568 1575470207 3,851490 0,200000 3,851490 3,851490 2,966795
592 1575470207 2,232085 0,200000 2,232085 2,232085 0,996441
586 1575470208 2,996077 0,200000 2,996077 2,996077 1,795296
601 1575470208 2,513385 0,200000 2,513385 2,513385 1,263421
589 1575470208 1,285387 0,400000 1,205634 1,365139 0,663432
595 1575470208 6,016598 0,200000 6,016598 6,016598 7,239890
604 1575470208 2,934910 0,200000 2,934910 2,934910 1,722739
568 1575470208 3,851490 0,200000 3,851490 3,851490 2,966795
592 1575470208 2,232085 0,200000 2,232085 2,232085 0,996441
586 1575470209 2,996077 0,200000 2,996077 2,996077 1,795296
601 1575470209 2,513385 0,200000 2,513385 2,513385 1,263421
589 1575470209 1,285387 0,400000 1,205634 1,365139 0,663432
595 1575470209 6,016598 0,200000 6,016598 6,016598 7,239890
604 1575470209 2,934910 0,200000 2,934910 2,934910 1,722739
568 1575470209 3,851490 0,200000 3,851490 3,851490 2,966795
592 1575470209 2,232085 0,200000 2,232085 2,232085 0,996441
586 1575470210 2,685658 0,200000 2,685658 2,685658 1,442552
601 1575470210 2,486742 0,200000 2,486742 2,486742 1,236777
607 1575470210 8,233628 0,200000 8,233628 8,233628 13,558526
598 1575470210 1,044896 0,200000 1,044896 1,044896 0,218362
589 1575470210 1,139755 0,200000 1,139755 1,139755 0,259808
595 1575470210 7,246859 0,400000 7,135105 7,358612 21,011779
559 1575470210 0,217939 0,400000 0,201039 0,234840 0,019113
565 1575470210 0,047131 0,400000 0,046532 0,047730 0,000889
610 1575470210 0,819094 0,200000 0,819094 0,819094 0,134183
562 1575470210 0,509408 0,400000 0,502201 0,516615 0,103819
574 1575470210 2,807613 0,200000 2,807613 2,807613 1,576538
544 1575470210 4,851754 0,200000 4,851754 4,851754 4,707903
592 1575470210 2,120446 0,400000 2,084409 2,156484 1,799037
553 1575470210 0,175475 0,400000 0,159533 0,191417 0,012418
556 1575470210 0,718906 0,400000 0,625818 0,811994 0,210196
571 1575470210 0,050005 0,400000 0,049840 0,050171 0,001000
586 1575470211 2,685658 0,200000 2,685658 2,685658 1,442552
601 1575470211 2,486742 0,200000 2,486742 2,486742 1,236777
607 1575470211 8,233628 0,200000 8,233628 8,233628 13,558526
598 1575470211 1,044896 0,200000 1,044896 1,044896 0,218362
589 1575470211 1,139755 0,200000 1,139755 1,139755 0,259808
595 1575470211 7,246859 0,400000 7,135105 7,358612 21,011779
559 1575470211 0,217939 0,400000 0,201039 0,234840 0,019113
565 1575470211 0,047131 0,400000 0,046532 0,047730 0,000889
610 1575470211 0,819094 0,200000 0,819094 0,819094 0,134183
562 1575470211 0,509408 0,400000 0,502201 0,516615 0,103819
574 1575470211 2,807613 0,200000 2,807613 2,807613 1,576538
544 1575470211 4,851754 0,200000 4,851754 4,851754 4,707903
592 1575470211 2,120446 0,400000 2,084409 2,156484 1,799037
553 1575470211 0,175475 0,400000 0,159533 0,191417 0,012418
556 1575470211 0,718906 0,400000 0,625818 0,811994 0,210196
571 1575470211 0,050005 0,400000 0,049840 0,050171 0,001000
586 1575470212 2,685658 0,200000 2,685658 2,685658 1,442552
601 1575470212 2,486742 0,200000 2,486742 2,486742 1,236777
607 1575470212 8,233628 0,200000 8,233628 8,233628 13,558526
598 1575470212 1,044896 0,200000 1,044896 1,044896 0,218362
589 1575470212 1,139755 0,200000 1,139755 1,139755 0,259808
595 1575470212 7,246859 0,400000 7,135105 7,358612 21,011779
559 1575470212 0,217939 0,400000 0,201039 0,234840 0,019113
565 1575470212 0,047131 0,400000 0,046532 0,047730 0,000889
610 1575470212 0,819094 0,200000 0,819094 0,819094 0,134183
562 1575470212 0,509408 0,400000 0,502201 0,516615 0,103819
574 1575470212 2,807613 0,200000 2,807613 2,807613 1,576538
544 1575470212 4,851754 0,200000 4,851754 4,851754 4,707903
592 1575470212 2,120446 0,400000 2,084409 2,156484 1,799037
553 1575470212 0,175475 0,400000 0,159533 0,191417 0,012418
556 1575470212 0,718906 0,400000 0,625818 0,811994 0,210196
571 1575470212 0,050005 0,400000 0,049840 0,050171 0,001000
586 1575470213 2,685658 0,200000 2,685658 2,685658 1,442552
601 1575470213 2,486742 0,200000 2,486742 2,486742 1,236777
607 1575470213 8,233628 0,200000 8,233628 8,233628 13,558526
598 1575470213 1,044896 0,200000 1,044896 1,044896 0,218362
589 1575470213 1,139755 0,200000 1,139755 1,139755 0,259808
595 1575470213 7,246859 0,400000 7,135105 7,358612 21,011779
559 1575470213 0,217939 0,400000 0,201039 0,234840 0,019113
565 1575470213 0,047131 0,400000 0,046532 0,047730 0,000889
610 1575470213 0,819094 0,200000 0,819094 0,819094 0,134183
562 1575470213 0,509408 0,400000 0,502201 0,516615 0,103819
574 1575470213 2,807613 0,200000 2,807613 2,807613 1,576538
544 1575470213 4,851754 0,200000 4,851754 4,851754 4,707903
592 1575470213 2,120446 0,400000 2,084409 2,156484 1,799037
553 1575470213 0,175475 0,400000 0,159533 0,191417 0,012418
556 1575470213 0,718906 0,400000 0,625818 0,811994 0,210196
571 1575470213 0,050005 0,400000 0,049840 0,050171 0,001000
586 1575470214 2,685658 0,200000 2,685658 2,685658 1,442552
601 1575470214 2,486742 0,200000 2,486742 2,486742 1,236777
607 1575470214 8,233628 0,200000 8,233628 8,233628 13,558526
598 1575470214 1,044896 0,200000 1,044896 1,044896 0,218362
589 1575470214 1,139755 0,200000 1,139755 1,139755 0,259808
595 1575470214 7,246859 0,400000 7,135105 7,358612 21,011779
559 1575470214 0,217939 0,400000 0,201039 0,234840 0,019113
565 1575470214 0,047131 0,400000 0,046532 0,047730 0,000889
610 1575470214 0,819094 0,200000 0,819094 0,819094 0,134183
562 1575470214 0,509408 0,400000 0,502201 0,516615 0,103819
574 1575470214 2,807613 0,200000 2,807613 2,807613 1,576538
544 1575470214 4,851754 0,200000 4,851754 4,851754 4,707903
592 1575470214 2,120446 0,400000 2,084409 2,156484 1,799037
553 1575470214 0,175475 0,400000 0,159533 0,191417 0,012418
556 1575470214 0,718906 0,400000 0,625818 0,811994 0,210196
571 1575470214 0,050005 0,400000 0,049840 0,050171 0,001000
586 1575470215 2,130783 0,400000 1,879469 2,382097 1,841358
601 1575470215 2,974566 0,200000 2,974566 2,974566 1,769609
607 1575470215 8,463153 0,200000 8,463153 8,463153 14,324992
598 1575470215 1,262209 0,200000 1,262209 1,262209 0,318634
589 1575470215 1,425981 0,200000 1,425981 1,425981 0,406684
595 1575470215 6,678319 0,200000 6,678319 6,678319 8,919988
610 1575470215 0,964797 0,200000 0,964797 0,964797 0,186167
604 1575470215 2,965720 0,200000 2,965720 2,965720 1,759099
574 1575470215 2,632550 0,200000 2,632550 2,632550 1,386064
568 1575470215 4,297987 0,200000 4,297987 4,297987 3,694538
592 1575470215 2,659740 0,200000 2,659740 2,659740 1,414843
586 1575470216 2,130783 0,400000 1,879469 2,382097 1,841358
601 1575470216 2,974566 0,200000 2,974566 2,974566 1,769609
607 1575470216 8,463153 0,200000 8,463153 8,463153 14,324992
598 1575470216 1,262209 0,200000 1,262209 1,262209 0,318634
589 1575470216 1,425981 0,200000 1,425981 1,425981 0,406684
595 1575470216 6,678319 0,200000 6,678319 6,678319 8,919988
610 1575470216 0,964797 0,200000 0,964797 0,964797 0,186167
604 1575470216 2,965720 0,200000 2,965720 2,965720 1,759099
574 1575470216 2,632550 0,200000 2,632550 2,632550 1,386064
568 1575470216 4,297987 0,200000 4,297987 4,297987 3,694538
592 1575470216 2,659740 0,200000 2,659740 2,659740 1,414843
586 1575470217 2,130783 0,400000 1,879469 2,382097 1,841358
601 1575470217 2,974566 0,200000 2,974566 2,974566 1,769609
607 1575470217 8,463153 0,200000 8,463153 8,463153 14,324992
598 1575470217 1,262209 0,200000 1,262209 1,262209 0,318634
589 1575470217 1,425981 0,200000 1,425981 1,425981 0,406684
595 1575470217 6,678319 0,200000 6,678319 6,678319 8,919988
610 1575470217 0,964797 0,200000 0,964797 0,964797 0,186167
604 1575470217 2,965720 0,200000 2,965720 2,965720 1,759099
574 1575470217 2,632550 0,200000 2,632550 2,632550 1,386064
568 1575470217 4,297987 0,200000 4,297987 4,297987 3,694538
592 1575470217 2,659740 0,200000 2,659740 2,659740 1,414843
586 1575470218 2,130783 0,400000 1,879469 2,382097 1,841358
601 1575470218 2,974566 0,200000 2,974566 2,974566 1,769609
607 1575470218 8,463153 0,200000 8,463153 8,463153 14,324992
598 1575470218 1,262209 0,200000 1,262209 1,262209 0,318634
589 1575470218 1,425981 0,200000 1,425981 1,425981 0,406684
595 1575470218 6,678319 0,200000 6,678319 6,678319 8,919988
610 1575470218 0,964797 0,200000 0,964797 0,964797 0,186167
604 1575470218 2,965720 0,200000 2,965720 2,965720 1,759099
574 1575470218 2,632550 0,200000 2,632550 2,632550 1,386064
568 1575470218 4,297987 0,200000 4,297987 4,297987 3,694538
592 1575470218 2,659740 0,200000 2,659740 2,659740 1,414843
586 1575470219 2,130783 0,400000 1,879469 2,382097 1,841358
601 1575470219 2,974566 0,200000 2,974566 2,974566 1,769609
607 1575470219 8,463153 0,200000 8,463153 8,463153 14,324992
598 1575470219 1,262209 0,200000 1,262209 1,262209 0,318634
589 1575470219 1,425981 0,200000 1,425981 1,425981 0,406684
595 1575470219 6,678319 0,200000 6,678319 6,678319 8,919988
610 1575470219 0,964797 0,200000 0,964797 0,964797 0,186167
604 1575470219 2,965720 0,200000 2,965720 2,965720 1,759099
574 1575470219 2,632550 0,200000 2,632550 2,632550 1,386064
568 1575470219 4,297987 0,200000 4,297987 4,297987 3,694538
592 1575470219 2,659740 0,200000 2,659740 2,659740 1,414843
586 1575470220 2,501722 0,200000 2,501722 2,501722 1,251723
619 1575470220 1,422058 0,200000 1,422058 1,422058 0,404450
598 1575470220 1,266650 0,200000 1,266650 1,266650 0,320880
589 1575470220 1,247511 0,400000 1,187491 1,307532 0,623955
595 1575470220 7,086746 0,200000 7,086746 7,086746 10,044394
559 1575470220 0,193042 0,400000 0,160058 0,226026 0,015341
565 1575470220 0,049535 0,400000 0,048824 0,050246 0,000982
622 1575470220 0,421384 0,200000 0,421384 0,421384 0,035513
604 1575470220 2,641541 0,200000 2,641541 2,641541 1,395548
562 1575470220 0,494863 0,400000 0,418751 0,570974 0,100273
574 1575470220 2,555012 0,200000 2,555012 2,555012 1,305617
544 1575470220 5,298577 0,200000 5,298577 5,298577 5,614983
592 1575470220 2,278693 0,200000 2,278693 2,278693 1,038489
553 1575470220 0,145449 0,400000 0,129214 0,161684 0,008568
556 1575470220 0,648622 0,200000 0,648622 0,648622 0,084142
571 1575470220 0,048991 0,400000 0,047688 0,050294 0,000961
586 1575470221 2,501722 0,200000 2,501722 2,501722 1,251723
619 1575470221 1,422058 0,200000 1,422058 1,422058 0,404450
598 1575470221 1,266650 0,200000 1,266650 1,266650 0,320880
589 1575470221 1,247511 0,400000 1,187491 1,307532 0,623955
595 1575470221 7,086746 0,200000 7,086746 7,086746 10,044394
559 1575470221 0,193042 0,400000 0,160058 0,226026 0,015341
565 1575470221 0,049535 0,400000 0,048824 0,050246 0,000982
622 1575470221 0,421384 0,200000 0,421384 0,421384 0,035513
604 1575470221 2,641541 0,200000 2,641541 2,641541 1,395548
562 1575470221 0,494863 0,400000 0,418751 0,570974 0,100273
574 1575470221 2,555012 0,200000 2,555012 2,555012 1,305617
544 1575470221 5,298577 0,200000 5,298577 5,298577 5,614983
592 1575470221 2,278693 0,200000 2,278693 2,278693 1,038489
553 1575470221 0,145449 0,400000 0,129214 0,161684 0,008568
556 1575470221 0,648622 0,200000 0,648622 0,648622 0,084142
571 1575470221 0,048991 0,400000 0,047688 0,050294 0,000961
586 1575470222 2,501722 0,200000 2,501722 2,501722 1,251723
619 1575470222 1,422058 0,200000 1,422058 1,422058 0,404450
598 1575470222 1,266650 0,200000 1,266650 1,266650 0,320880
589 1575470222 1,247511 0,400000 1,187491 1,307532 0,623955
595 1575470222 7,086746 0,200000 7,086746 7,086746 10,044394
