546 1575470233 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470234 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470235 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470236 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470237 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470238 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470239 1,000000 -1,000000 -101,000000 0,000000 0,000000
546 1575470240 0,800000 -1,000000 -101,000000 0,000000 0,000000
546 1575470241 0,800000 -1,000000 -101,000000 0,000000 0,000000
546 1575470242 0,800000 -1,000000 -101,000000 0,000000 0,000000
546 1575470243 0,800000 -1,000000 -101,000000 0,000000 0,000000
546 1575470244 0,800000 -1,000000 -101,000000 0,000000 0,000000
546 1575470245 0,400000 -1,000000 -101,000000 0,000000 0,000000
546 1575470246 0,400000 -1,000000 -101,000000 0,000000 0,000000
546 1575470247 0,400000 -1,000000 -101,000000 0,000000 0,000000
546 1575470248 0,400000 -1,000000 -101,000000 0,000000 0,000000
546 1575470249 0,400000 -1,000000 -101,000000 0,000000 0,000000
546 1575470250 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470251 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470252 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470253 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470254 0,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470197 6,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470198 6,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470199 6,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470200 9,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470201 9,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470202 9,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470203 9,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470204 9,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470205 8,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470206 8,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470207 8,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470208 8,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470209 8,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470210 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470211 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470212 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470213 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470214 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470215 9,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470216 9,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470217 9,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470218 9,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470219 9,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470220 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470221 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470222 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470223 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470224 12,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470225 9,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470226 9,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470227 9,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470228 9,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470229 9,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470230 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470231 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470232 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470233 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470234 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470235 7,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470236 7,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470237 7,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470238 7,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470239 7,000000 -1,000000 -101,000000 0,000000 0,000000
580 1575470240 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470241 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470242 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470243 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470244 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470245 3,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470246 3,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470247 3,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470248 3,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470249 3,400000 -1,000000 -101,000000 0,000000 0,000000
580 1575470250 1,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470251 1,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470252 1,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470253 1,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470254 1,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470255 1,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470256 1,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470257 1,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470258 1,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470259 1,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470415 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470416 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470417 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470418 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470419 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470420 1,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470421 1,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470422 1,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470423 1,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470424 1,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470425 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470426 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470427 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470428 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470429 0,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470420 8,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470421 8,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470422 8,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470423 8,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470424 8,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470425 4,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470426 4,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470427 4,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470428 4,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470429 4,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470430 7,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470431 7,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470432 7,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470433 7,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470434 7,200000 -1,000000 -101,000000 0,000000 0,000000
635 1575470220 0,200000 -1,000000 -101,000000 0,000000 0,000000
635 1575470221 0,200000 -1,000000 -101,000000 0,000000 0,000000
635 1575470222 0,200000 -1,000000 -101,000000 0,000000 0,000000
635 1575470223 0,200000 -1,000000 -101,000000 0,000000 0,000000
635 1575470224 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470555 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470556 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470557 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470558 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470559 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470560 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470561 0,600000 -1,000000 -101,000000 0,000000 0,000000
633 1575470215 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470216 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470217 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470218 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470219 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470225 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470226 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470227 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470228 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470229 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470235 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470236 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470237 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470238 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470239 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470245 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470246 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470247 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470248 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470249 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470255 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470256 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470257 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470258 0,200000 -1,000000 -101,000000 0,000000 0,000000
633 1575470259 0,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470565 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470566 3,800000 -1,000000 -101,000000 0,000000 0,000000
546 1575470562 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470563 0,600000 -1,000000 -101,000000 0,000000 0,000000
546 1575470564 0,600000 -1,000000 -101,000000 0,000000 0,000000
580 1575470567 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470568 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470569 3,800000 -1,000000 -101,000000 0,000000 0,000000
580 1575470570 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470571 6,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470570 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470571 0,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470572 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470573 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470574 6,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470575 3,200000 -1,000000 -101,000000 0,000000 0,000000
580 1575470576 3,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470220 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470221 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470222 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470223 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470224 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470235 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470236 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470237 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470238 0,200000 -1,000000 -101,000000 0,000000 0,000000
631 1575470239 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470572 0,200000 -1,000000 -101,000000 0,000000 0,000000
546 1575470573 0,200000 -1,000000 -101,000000 0,0
